movieId	genres
69429	Romance
69453	Sci_Fi
69495	Romance
69506	Horror
69644	Romance
69674	Film_Noir
69677	Romance
69699	Comedy
69818	Romance
69934	Romance
69951	Fantasy
70046	Mystery
70157	Romance
70293	Romance
70418	Romance
70531	Romance
70533	Sci_Fi
70567	Romance
70607	Thriller
70663	Romance
70871	Romance
71108	Mystery
71154	Thriller
71168	Romance
71211	Thriller
71327	Romance
71450	Documentary
71494	Thriller
71497	War
71550	Mystery
71558	Comedy
71717	War
71804	Romance
71865	Drama
71867	Drama
71902	Romance
71980	Romance
71991	Drama
72013	Drama
72209	Sci_Fi
72405	Crime
72407	Romance
72479	War
72489	Thriller
72670	Thriller
72733	Drama
72947	Romance
72998	Sci_Fi
73000	Romance
73168	Thriller
73240	Romance
73256	Thriller
73261	Drama
73266	Romance
73587	Comedy
73772	Drama
73808	Thriller
73868	Documentary
74306	Drama
74327	Comedy
74431	Drama
74452	Thriller
74473	Mystery
74506	Romance
74510	Mystery
74588	Crime
74624	Romance
74677	Documentary
74685	Sci_Fi
74750	Thriller
74916	Comedy
75395	Thriller
75940	Drama
75983	Adventure
75985	Sci_Fi
76277	Romance
76317	Thriller
76836	Drama
77156	Romance
77184	Crime
77427	Horror
77481	Horror
77496	War
77667	Action
77729	Thriller
77780	Sci_Fi
77798	Fantasy
77800	Comedy
77816	Documentary
77833	Documentary
77837	Drama
77843	Thriller
77866	War
77921	Romance
77944	Documentary
77947	Comedy
77951	Drama
78034	Romance
78039	Romance
78041	Action
78103	War
78105	Romance
78122	Musical
78209	Comedy
78266	Sci_Fi
78316	Romance
78332	Romance
78335	Fantasy
78349	Mystery
78358	Drama
78376	Drama
78418	Drama
78420	Film_Noir
78438	Film_Noir
78445	War
78467	Western
78499	Fantasy
78557	Romance
78637	Fantasy
78679	Western
78703	Romance
78746	Documentary
78748	Documentary
78759	Drama
78836	Drama
78860	Drama
78909	Drama
78944	War
78967	Romance
78978	Romance
79003	Romance
79029	Musical
79139	Fantasy
79185	Thriller
79207	Mystery
79224	Children
79242	Comedy
79247	Sci_Fi
79287	Fantasy
79299	Mystery
79357	Romance
79395	Romance
79428	Comedy
79430	Documentary
79463	Fantasy
79477	Comedy
79498	Mystery
79525	Film_Noir
79528	Adventure
79541	Comedy
79547	Thriller
79553	Action
79561	Horror
79580	War
79588	Romance
79590	Romance
79592	Action
79633	Drama
79647	Mystery
79651	Drama
79656	Musical
79681	War
79695	Thriller
79828	Drama
79830	War
79850	Documentary
79860	Thriller
79868	Fantasy
79874	Film_Noir
79910	Romance
79923	Comedy
79955	Romance
79996	Thriller
80020	Romance
80022	Romance
80111	Drama
80122	Drama
80144	Romance
80152	Drama
80191	War
80219	Thriller
80241	Romance
80258	Romance
80290	Comedy
80350	Comedy
80363	Sci_Fi
80400	Crime
80432	Comedy
80454	Drama
80463	Drama
80469	Animation
80586	Romance
80588	Documentary
80590	Drama
80615	Fantasy
80619	Musical
80661	Adventure
80693	Comedy
80715	Documentary
80725	Western
80748	Fantasy
80775	Romance
80831	Mystery
80834	Fantasy
80839	Adventure
80846	Mystery
80848	Romance
80862	Mystery
80903	Romance
80906	Documentary
80926	Fantasy
80969	Romance
80990	Romance
81018	Animation
81061	Film_Noir
81083	Sci_Fi
81094	Documentary
81125	Drama
81132	Film_Noir
81145	Romance
81162	Sci_Fi
81191	Documentary
81270	Thriller
81276	Documentary
81347	Romance
81385	Drama
81417	Horror
81495	Thriller
81516	Mystery
81537	Comedy
81562	Thriller
81564	Sci_Fi
81591	Thriller
81610	Romance
81631	Sci_Fi
81637	Animation
81641	Thriller
81646	Musical
81660	Sci_Fi
81753	Documentary
81768	Fantasy
81782	Thriller
81784	Romance
81786	Drama
81791	Drama
81804	Romance
81834	Fantasy
81845	Drama
81847	Romance
81932	Drama
82015	Film_Noir
82017	Adventure
82026	Drama
82041	Horror
82059	Thriller
82088	Drama
82123	Crime
82129	Drama
82152	Romance
82169	Fantasy
82173	Comedy
82182	Comedy
82196	Drama
82242	Action
82300	Action
82302	Crime
82315	Drama
82360	Horror
82378	Mystery
82447	Adventure
82459	Western
82461	Sci_Fi
82463	Drama
82527	Drama
82534	Drama
82584	Romance
82589	Drama
82597	Romance
82703	Fantasy
82722	Children
82744	Crime
82767	Drama
82854	Fantasy
82857	Western
83004	Comedy
83056	Romance
83082	Drama
83086	Romance
83115	Fantasy
83132	Fantasy
83134	Horror
83184	Crime
83246	Western
83258	Comedy
83270	Comedy
83302	Romance
83320	Comedy
83343	Comedy
83369	Drama
83374	Fantasy
83376	Drama
83464	Comedy
83579	Thriller
83585	Horror
83590	Fantasy
83613	Western
83660	Sci_Fi
83664	Drama
83666	Drama
83801	Documentary
83821	Drama
83823	Sci_Fi
83825	Fantasy
83827	Documentary
83897	Comedy
83910	Comedy
83912	Drama
83976	Comedy
84125	Romance
84137	Thriller
84148	Sci_Fi
84152	Sci_Fi
84273	Documentary
84298	Drama
84302	Romance
84312	Children
84374	Romance
84395	Thriller
84469	Drama
84475	Crime
84479	Thriller
84523	Action
84601	Mystery
84637	Romance
84665	Musical
84686	Romance
84732	Mystery
84775	Drama
84834	War
84844	Crime
84942	Fantasy
84950	Comedy
84954	Romance
84989	Documentary
85007	Comedy
85016	Documentary
85022	Comedy
85025	Adventure
85056	Sci_Fi
85129	War
85131	War
85133	Horror
85177	Crime
85205	Romance
85211	Romance
85213	Drama
85215	Action
85342	Crime
85354	Crime
85392	Romance
85394	Documentary
85438	Romance
85453	Thriller
85510	Fantasy
85547	Documentary
85686	Mystery
85736	Sci_Fi
85774	Documentary
85777	Adventure
85780	Sci_Fi
85861	Romance
86000	Comedy
86066	Comedy
86087	Comedy
86151	Documentary
86190	Mystery
86237	Documentary
86279	Documentary
86290	Documentary
86293	Comedy
86295	Mystery
86308	Comedy
86332	Fantasy
86345	Comedy
86412	Children
86418	Film_Noir
86455	Thriller
86559	Horror
86590	Drama
86628	Crime
86637	War
86644	Thriller
86655	Drama
86657	Drama
86687	Crime
86715	Horror
86781	War
86785	Romance
86787	Romance
86802	Mystery
86811	Romance
86815	Action
86829	Drama
86858	Film_Noir
86864	Fantasy
86882	Romance
86884	Drama
86892	Thriller
86894	Film_Noir
86898	Drama
86911	Comedy
86947	Drama
86973	War
87004	Musical
87028	Thriller
87038	Film_Noir
87069	Drama
87085	Drama
87192	Sci_Fi
87194	Drama
87216	Thriller
87232	War
87298	Comedy
87302	Romance
87304	Drama
87306	Mystery
87308	Romance
87405	Romance
87415	Romance
87433	Fantasy
87485	Comedy
87520	War
87529	Fantasy
87549	Thriller
87660	Drama
87662	Mystery
87761	Comedy
87773	Drama
87872	Sci_Fi
87890	Mystery
87913	Romance
87919	Romance
87921	Thriller
87948	Drama
87979	Thriller
88053	Drama
88094	Documentary
88125	Fantasy
88129	Film_Noir
88135	Romance
88163	Romance
88194	Romance
88235	Crime
88237	Romance
88272	Horror
88299	Documentary
88329	Crime
88341	Thriller
88374	Drama
88417	Drama
88473	Drama
88515	Thriller
88518	Musical
88578	Drama
88593	Thriller
88595	Romance
88672	Comedy
88690	Thriller
88704	Musical
88744	Sci_Fi
88746	Comedy
88812	Crime
88837	Comedy
88894	Romance
88925	Romance
88954	Comedy
88979	Romance
89028	Thriller
89030	Horror
89039	Romance
89047	Drama
89074	Documentary
89087	Thriller
89102	Documentary
89104	Sci_Fi
89118	Drama
89139	Mystery
89170	Comedy
89190	Fantasy
89219	Sci_Fi
89277	Mystery
89305	Adventure
89315	Documentary
89343	Thriller
89386	Musical
89398	War
89406	Romance
89470	Sci_Fi
89490	Thriller
89580	Drama
89582	Thriller
89586	Children
89607	Mystery
89629	Thriller
89662	Documentary
89678	Romance
89707	Drama
89745	Sci_Fi
89759	Drama
89804	Drama
89837	Mystery
89840	Thriller
89864	Comedy
89877	Drama
89881	Mystery
89896	Drama
89900	Drama
89904	Romance
89930	Documentary
89945	Sci_Fi
89985	Documentary
90005	Mystery
90108	Drama
90206	Documentary
90245	Documentary
90268	Sci_Fi
90321	Film_Noir
90343	Musical
90350	Documentary
90374	Thriller
90376	Thriller
90403	Adventure
90405	Sci_Fi
90413	Drama
90426	Comedy
90430	Comedy
90434	Thriller
90439	Thriller
90458	Romance
90460	Sci_Fi
90469	Horror
90471	Drama
90549	War
90574	Comedy
90690	Drama
90717	Crime
90746	Mystery
90748	War
90751	Thriller
90809	Drama
90819	Adventure
90866	Mystery
90868	Drama
90873	Thriller
90878	Drama
90888	Fantasy
90890	Comedy
90914	Action
91026	Thriller
91028	Fantasy
91035	Drama
91048	Comedy
91054	Sci_Fi
91079	Romance
91128	Thriller
91206	Horror
91233	Sci_Fi
91241	Romance
91250	Action
91253	Musical
91273	Fantasy
91304	Sci_Fi
91323	Comedy
91335	Children
91391	Comedy
91393	Drama
91416	Thriller
91419	Romance
91488	Musical
91492	Musical
91494	War
91500	Sci_Fi
91505	Romance
91513	Comedy
91571	Thriller
91622	Comedy
91653	Comedy
91658	Thriller
91666	Romance
91690	Comedy
91709	Horror
91755	Documentary
91808	Drama
91821	Musical
91869	Documentary
91873	Musical
91884	Romance
91890	Drama
91902	Drama
91929	Documentary
91935	Drama
91947	Horror
91974	Fantasy
91978	Thriller
91993	Drama
91995	Mystery
91997	Drama
92008	Thriller
92023	Film_Noir
92046	Comedy
92048	Thriller
92058	Horror
92083	Drama
92176	Romance
92184	Thriller
92192	Sci_Fi
92231	Fantasy
92252	Documentary
92259	Comedy
92266	Sci_Fi
92309	Thriller
92335	Romance
92357	Documentary
92393	Mystery
92420	Sci_Fi
92422	Thriller
92453	Mystery
92479	Comedy
92483	Drama
92490	Musical
92509	Romance
92514	Mystery
92522	Drama
92637	Fantasy
92670	Documentary
92681	Sci_Fi
92751	Comedy
92756	Western
92760	Sci_Fi
92781	Documentary
92923	Horror
92980	War
93008	Musical
93022	Crime
93035	Drama
93070	Comedy
93126	Horror
93164	Thriller
93265	Drama
93270	Comedy
93272	Fantasy
93326	Romance
93363	Sci_Fi
93408	Romance
93443	Comedy
93463	Mystery
93467	Romance
93469	Romance
93484	War
93510	Crime
93552	Thriller
93574	Mystery
93610	Adventure
93665	Sci_Fi
93748	Sci_Fi
93764	Mystery
93790	Drama
93797	Sci_Fi
93805	Sci_Fi
93816	Mystery
93834	Thriller
93838	Crime
93859	War
93933	Drama
93952	Thriller
94015	Fantasy
94018	Sci_Fi
94061	Mystery
94109	Action
94126	Crime
94144	Crime
94150	Romance
94202	Drama
94218	Sci_Fi
94262	Sci_Fi
94280	Comedy
94283	Thriller
94299	Thriller
94325	Drama
94394	Drama
94401	Documentary
94433	Crime
94466	Sci_Fi
94478	Horror
94480	Fantasy
94542	Drama
94573	Musical
94677	Comedy
94750	Musical
94752	Drama
94760	Crime
94762	Drama
94777	Sci_Fi
94780	Adventure
94799	Mystery
94833	Children
94864	Sci_Fi
94953	Comedy
94959	Romance
95058	Drama
95064	Thriller
95088	Comedy
95107	Horror
95167	Children
95175	Drama
95185	Mystery
95197	Romance
95205	Comedy
95296	War
95307	Musical
95309	Romance
95441	Fantasy
95449	Romance
95477	Sci_Fi
95488	Adventure
95491	Comedy
95494	Documentary
95508	Thriller
95510	Sci_Fi
95570	Drama
95695	Drama
95717	Adventure
95735	Comedy
95744	Comedy
95748	Thriller
95830	War
95873	Romance
95939	Comedy
96058	Documentary
96062	Thriller
96075	Drama
96079	Thriller
96110	Comedy
96223	Comedy
96264	Documentary
96281	Animation
96347	Mystery
96411	Documentary
96415	Sci_Fi
96417	Thriller
96430	Fantasy
96432	Crime
96473	Mystery
96486	Mystery
96490	Thriller
96496	Thriller
96501	Comedy
96545	Musical
96565	Comedy
96578	Comedy
96606	Documentary
96610	Sci_Fi
96655	Sci_Fi
96662	Documentary
96667	Documentary
96687	Comedy
96717	Comedy
96724	Documentary
96728	Drama
96737	Sci_Fi
96753	Comedy
96762	Documentary
96792	Romance
96811	Thriller
96821	Romance
96917	Thriller
96919	Comedy
96921	Horror
96941	Documentary
96960	Sci_Fi
96975	Romance
96983	Romance
96985	Drama
96991	Musical
97008	Drama
97010	Horror
97035	Horror
97037	Mystery
97039	Romance
97046	Horror
97057	Documentary
97128	Drama
97151	Documentary
97172	Animation
97188	Thriller
97200	Mystery
97242	Sci_Fi
97244	Comedy
97246	Mystery
97254	Drama
97283	Horror
97296	Mystery
97306	Crime
97311	Comedy
97464	Drama
97536	Comedy
97538	Drama
97600	Drama
97615	Comedy
97690	War
97697	Thriller
97713	Sci_Fi
97742	Mystery
97752	Sci_Fi
97761	Romance
97785	Mystery
97817	Documentary
97836	Action
97860	Thriller
97866	Documentary
97908	Drama
97921	Comedy
97923	Drama
97973	Thriller
98015	Romance
98017	Drama
98019	Sci_Fi
98054	Thriller
98056	Romance
98080	Thriller
98087	Horror
98114	Horror
98116	Fantasy
98124	Sci_Fi
98154	War
98160	Comedy
98171	Romance
98200	Romance
98203	Romance
98213	Drama
98275	Thriller
98279	Comedy
98346	Musical
98348	Romance
98361	Fantasy
98376	Romance
98400	Fantasy
98445	Documentary
98447	Comedy
98460	Drama
98485	Mystery
98499	Action
98523	Sci_Fi
98604	Romance
98809	Fantasy
98975	Sci_Fi
99007	Romance
99012	Horror
99024	Thriller
99041	Drama
99056	Romance
99058	Drama
99068	Thriller
99089	Romance
99117	Drama
99119	Horror
99126	Drama
99143	Fantasy
99147	War
99182	Adventure
99191	Horror
99220	Comedy
99222	Horror
99238	Mystery
99273	Musical
99395	Sci_Fi
99413	Horror
99417	Documentary
99437	Fantasy
99450	Documentary
99468	Documentary
99499	Adventure
99502	Comedy
99523	Comedy
99598	Comedy
99604	Thriller
99633	Crime
99687	Thriller
99724	Crime
99728	Crime
99750	Thriller
99764	Fantasy
99809	Documentary
99813	Animation
99815	Thriller
99817	Drama
99839	Musical
99843	Documentary
99846	Documentary
99901	Sci_Fi
99906	Romance
99912	Horror
99917	Romance
99957	Thriller
100008	Documentary
100034	Documentary
100068	Comedy
100087	Horror
100089	Western
100108	Thriller
100138	Drama
100163	Fantasy
100165	Documentary
100188	Documentary
100190	Animation
100229	Mystery
100238	Drama
100255	Comedy
100268	Horror
100272	Drama
100306	Horror
100338	Documentary
100342	Drama
100365	Documentary
100383	Mystery
100397	Horror
100408	Animation
100411	Drama
100440	War
100442	Crime
100498	Thriller
100505	Western
100517	Documentary
100527	Romance
100538	Musical
100579	Sci_Fi
100611	Sci_Fi
100714	Romance
100810	Sci_Fi
100830	Romance
100838	Documentary
100840	Drama
100843	Comedy
100884	Documentary
101003	Documentary
101025	Fantasy
101070	Drama
101076	Sci_Fi
101079	Romance
101086	Comedy
101142	Animation
101148	War
101160	Documentary
101180	Fantasy
101197	Drama
101207	War
101235	Drama
101239	Romance
101241	Thriller
101337	Horror
101339	Horror
101360	Thriller
101413	Drama
101425	Musical
101428	Thriller
101446	Drama
101525	Crime
101577	Romance
101612	Romance
101695	Drama
101703	Drama
101710	Crime
101739	Horror
101741	Thriller
101756	Comedy
101761	Thriller
101782	Documentary
101857	Documentary
101864	Sci_Fi
101893	Romance
101895	Drama
101897	Thriller
101908	Thriller
101918	Documentary
101962	Fantasy
101973	Thriller
101989	Sci_Fi
101991	Mystery
102005	Drama
102033	Crime
102047	Romance
102051	Animation
102070	Sci_Fi
102113	Sci_Fi
102123	Action
102160	Thriller
102190	Romance
102263	Horror
102265	Horror
102267	Romance
102390	Sci_Fi
102477	Animation
102557	Romance
102590	Fantasy
102604	Documentary
102675	Drama
102686	Comedy
102735	Action
102747	Comedy
102749	Crime
102758	Sci_Fi
102779	Sci_Fi
102792	Drama
102800	Comedy
102802	Thriller
102819	Drama
102848	Sci_Fi
102856	Drama
102880	Sci_Fi
102897	Documentary
102899	Horror
102903	Mystery
102905	Drama
102912	Documentary
102917	War
102922	Thriller
102963	Comedy
102967	Drama
102989	Comedy
103006	Crime
103027	Romance
103048	Comedy
103081	Documentary
103083	Drama
103103	Horror
103137	Crime
103141	Animation
103164	Comedy
103166	Documentary
103190	Fantasy
103221	Romance
103249	Horror
103253	Sci_Fi
103273	Horror
103299	Thriller
103315	Fantasy
103322	Fantasy
103324	Sci_Fi
103330	Mystery
103335	Children
103372	Crime
103384	Western
103446	Horror
103452	Documentary
103454	Documentary
103465	Thriller
103474	Documentary
103543	Comedy
103567	Comedy
103606	Romance
103635	Documentary
103645	Sci_Fi
103653	Fantasy
103669	Thriller
103685	War
103688	Thriller
103721	Sci_Fi
103727	Sci_Fi
103736	Thriller
103739	Fantasy
103749	Drama
103772	Fantasy
103816	Horror
103836	Drama
103883	Crime
103908	Documentary
103974	Documentary
103980	Drama
103982	Sci_Fi
104019	Horror
104074	Fantasy
104099	Animation
104132	Horror
104137	Comedy
104144	Children
104153	Sci_Fi
104211	Crime
104233	Mystery
104243	Sci_Fi
104283	Romance
104301	Drama
104319	Drama
104339	Comedy
104374	Romance
104384	Musical
104449	Action
104457	Thriller
104459	Comedy
104480	Fantasy
104583	Animation
104599	Documentary
104601	Thriller
104604	Drama
104644	Comedy
104726	Documentary
104733	Comedy
104772	Horror
104823	Musical
104829	Comedy
104849	Thriller
104863	Romance
104875	Musical
104879	Mystery
104881	Thriller
104906	Romance
104913	Action
104925	Crime
105037	Comedy
105057	Drama
105130	War
105161	Documentary
105178	Sci_Fi
105250	Documentary
105254	Adventure
105314	Romance
105351	Thriller
105355	Romance
105375	Thriller
105386	Thriller
105499	War
105519	Fantasy
105533	Romance
105540	Musical
105585	Thriller
105593	Crime
105731	Horror
105733	Drama
105742	Thriller
105748	Mystery
105755	Thriller
105794	Romance
105803	Sci_Fi
105835	Thriller
105855	Romance
105985	Documentary
105987	Documentary
106002	Sci_Fi
106022	Children
106032	Horror
106062	Comedy
106066	Crime
106068	Documentary
106072	Fantasy
106100	Drama
106163	Drama
106173	Documentary
106195	Thriller
106197	Comedy
106204	Drama
106212	Documentary
106230	Documentary
106234	Drama
106243	Sci_Fi
106256	Drama
106270	Musical
106297	Fantasy
106330	Romance
106344	Comedy
106365	Thriller
106369	Thriller
106438	Comedy
106473	Fantasy
106475	Thriller
106489	Fantasy
106491	Fantasy
106493	Drama
106498	Fantasy
106540	Comedy
106565	Horror
106696	Romance
106702	Horror
106704	Crime
106722	Documentary
106729	Sci_Fi
106739	Horror
106768	Drama
106785	Thriller
106841	Comedy
106850	Drama
106892	Documentary
106916	Crime
106981	Sci_Fi
106986	Children
106988	Comedy
106996	Crime
107075	Fantasy
107102	Documentary
107130	Drama
107141	Comedy
107185	Thriller
107338	Crime
107352	War
107404	Thriller
107406	Sci_Fi
107408	War
107436	Mystery
107447	Crime
107614	Comedy
107619	Romance
107643	Film_Noir
107675	Crime
107700	Documentary
107718	Mystery
107769	Thriller
107771	Romance
107780	Musical
107875	Crime
107949	Romance
107980	Drama
107982	Sci_Fi
107987	Romance
107997	Mystery
108005	Drama
108016	War
108041	Comedy
108100	Documentary
108120	Children
108132	War
108134	Adventure
108188	Thriller
108192	Drama
108243	Horror
108253	Mystery
108255	War
108370	Drama
108445	Drama
108514	Romance
108536	Documentary
108569	Thriller
108577	Crime
108660	Documentary
108709	War
108713	Comedy
108857	Thriller
108866	Musical
108932	Fantasy
108949	Crime
108953	Thriller
109000	Comedy
109008	Drama
109027	Comedy
109055	Mystery
109187	Fantasy
109207	Fantasy
109277	Romance
109330	Western
109374	Comedy
109376	Comedy
109390	Mystery
109397	Crime
109459	Drama
109596	Animation
109665	Mystery
109673	War
109682	Comedy
109710	Drama
109738	Western
109740	Romance
109742	Thriller
109771	Horror
109806	Comedy
109846	Animation
109848	Sci_Fi
109850	Crime
109858	Romance
109864	Crime
109891	Thriller
109929	Documentary
109963	Comedy
109971	Comedy
109985	Thriller
110061	Drama
110102	Sci_Fi
110132	Sci_Fi
110233	Drama
110286	Thriller
110387	Documentary
110445	Fantasy
110451	Horror
110459	Thriller
110497	War
110501	Thriller
110586	Comedy
110597	Fantasy
110629	Comedy
110675	Romance
110730	Sci_Fi
110750	Drama
110781	Musical
110809	Fantasy
110873	Adventure
110882	Drama
111113	Comedy
111228	Documentary
111314	War
111316	Sci_Fi
111345	Crime
111384	Thriller
111387	Drama
111405	Musical
111443	Comedy
111486	Thriller
111507	War
111628	Sci_Fi
111632	Musical
111702	Western
111743	Western
111745	Thriller
111778	Adventure
111800	Comedy
111813	Documentary
111868	Musical
111921	Romance
112006	Children
112085	Comedy
112087	Romance
112171	Thriller
112175	Animation
112183	Comedy
112245	Drama
112279	Documentary
112290	Drama
112301	Comedy
112316	Musical
112338	Documentary
112355	Fantasy
112444	Horror
112479	Comedy
112481	Comedy
112506	Sci_Fi
112515	Thriller
112642	Thriller
112689	Mystery
112772	Sci_Fi
112774	Horror
112778	Horror
112782	Horror
112802	Thriller
112852	Sci_Fi
112866	Mystery
112868	Sci_Fi
112911	Adventure
112946	Comedy
113001	Comedy
113022	Sci_Fi
113071	Sci_Fi
113083	War
113103	Romance
113126	Documentary
113143	Sci_Fi
113159	Romance
113188	Crime
113205	Comedy
113207	Musical
113218	Sci_Fi
113234	Mystery
113250	Thriller
113315	Comedy
113466	Documentary
113532	Comedy
113539	Drama
113573	Thriller
113640	Thriller
113739	Documentary
113775	Crime
113800	Mystery
113908	Documentary
114007	Mystery
114009	Documentary
114013	Mystery
114040	Thriller
114060	Thriller
114119	Romance
114130	Romance
114164	Comedy
114180	Mystery
114246	Mystery
114331	Documentary
114426	Crime
114436	Mystery
114459	Romance
114461	Fantasy
114494	Thriller
114552	Fantasy
114601	Comedy
114662	War
114670	Horror
114707	Mystery
114713	Horror
114791	Musical
114795	Fantasy
114814	Crime
114818	Crime
114847	Sci_Fi
114854	Documentary
114856	Fantasy
114888	Horror
114928	Sci_Fi
115122	Horror
115145	Documentary
115151	Crime
115203	Documentary
115216	Western
115235	Western
115414	Sci_Fi
115479	Sci_Fi
115526	Horror
115569	Thriller
115617	Animation
115622	Sci_Fi
115664	Romance
115667	Romance
116002	Documentary
116080	Horror
116161	Drama
116191	Thriller
116213	Children
116397	Thriller
116722	Comedy
116754	Comedy
116799	Romance
116821	Comedy
116839	Drama
116855	Romance
116901	Sci_Fi
116905	Fantasy
116945	Drama
116947	Comedy
117065	Mystery
117176	Romance
117442	Children
117444	Fantasy
117448	Fantasy
117515	Documentary
117549	Thriller
117551	Drama
117726	Comedy
117752	Comedy
117849	Comedy
117851	Children
117873	Documentary
117877	Animation
117889	Romance
118082	Thriller
118109	Sci_Fi
118246	Drama
118704	Documentary
118710	Romance
118862	Comedy
118880	Romance
118882	Romance
118900	Drama
118940	Animation
118997	Fantasy
119065	Mystery
119141	Action
119214	Documentary
119218	Crime
119224	Comedy
119424	Thriller
119571	Drama
119977	Fantasy
120132	Musical
120134	Comedy
120284	Animation
120462	Fantasy
120474	Children
120536	Mystery
120623	Comedy
120635	Thriller
120639	Drama
120759	Drama
120825	Thriller
120861	Romance
120921	Horror
121111	Sci_Fi
121145	Documentary
121298	Romance
121338	Romance
121545	Fantasy
122936	Drama
125077	Comedy
125565	Documentary
125596	Children
125661	Children
125904	Thriller
125916	Drama
126426	Sci_Fi
126430	War
126562	Thriller
126586	Documentary
126599	Comedy
126919	Romance
126937	Fantasy
127116	Drama
127136	Mystery
127321	Thriller
127390	Animation
127433	Crime
127453	Drama
127610	Comedy
128303	Comedy
128600	Thriller
128612	Mystery
128648	Thriller
128734	Musical
128738	Drama
128844	Sci_Fi
128971	Drama
128981	Comedy
129415	Romance
129435	Thriller
129857	Romance
129913	Thriller
130444	Fantasy
130490	Romance
130626	Romance
